1877.03,3.17,0.2725,0.285,10.18058017,1877.208333,4.43166667,NA
1877.04,2.94,0.2633,0.2867,10.46599504,1877.291667,4.4225,NA
1877.05,2.94,0.2542,0.2883,10.65632562,1877.375,4.41333333,NA
1877.06,2.73,0.245,0.29,10.08541488,1877.458333,4.40416667,NA
1877.07,2.85,0.2358,0.2917,10.18058017,1877.541667,4.395,NA
1877.08,3.05,0.2267,0.2933,9.8,1877.625,4.38583333,NA
1877.09,3.24,0.2175,0.295,9.70483471,1877.708333,4.37666667,NA
1877.1,3.31,0.2083,0.2967,9.70483471,1877.791667,4.3675,NA
1877.11,3.26,0.1992,0.2983,9.51458512,1877.875,4.35833333,NA
1877.12,3.25,0.19,0.3,9.51458512,1877.958333,4.34916667,NA
1878.01,3.25,0.1892,0.3008,9.22908926,1878.041667,4.34,NA
1878.02,3.18,0.1883,0.3017,9.13400496,1878.125,4.33,NA
1878.03,3.24,0.1875,0.3025,8.94367438,1878.208333,4.32,NA
1878.04,3.33,0.1867,0.3033,8.84850909,1878.291667,4.31,NA
1878.05,3.34,0.1858,0.3042,8.56309422,1878.375,4.3,NA
1878.06,3.41,0.185,0.305,8.37284463,1878.458333,4.29,NA
1878.07,3.48,0.1842,0.3058,8.46792893,1878.541667,4.28,NA
1878.08,3.45,0.1833,0.3067,8.56309422,1878.625,4.27,NA
1878.09,3.52,0.1825,0.3075,8.56309422,1878.708333,4.26,NA
1878.1,3.48,0.1817,0.3083,8.46792893,1878.791667,4.25,NA
1878.11,3.47,0.1808,0.3092,8.37284463,1878.875,4.24,NA
1878.12,3.45,0.18,0.31,8.18251405,1878.958333,4.23,NA
1879.01,3.58,0.1817,0.3158,8.27767934,1879.041667,4.22,NA
1879.02,3.71,0.1833,0.3217,8.37284463,1879.125,4.20333333,NA
1879.03,3.65,0.185,0.3275,8.27767934,1879.208333,4.18666667,NA
1879.04,3.77,0.1867,0.3333,8.18251405,1879.291667,4.17,NA
1879.05,3.94,0.1883,0.3392,8.18251405,1879.375,4.15333333,NA
1879.06,3.96,0.19,0.345,8.08738116,1879.458333,4.13666667,NA
1879.07,4.04,0.1917,0.3508,8.18251405,1879.541667,4.12,NA
1879.08,4.07,0.1933,0.3567,8.18251405,1879.625,4.10333333,NA
1879.09,4.22,0.195,0.3625,8.46792893,1879.708333,4.08666667,NA
1879.1,4.68,0.1967,0.3683,8.94367438,1879.791667,4.07,NA
1879.11,4.93,0.1983,0.3742,9.41941984,1879.875,4.05333333,NA
1879.12,4.92,0.2,0.38,9.70483471,1879.958333,4.03666667,NA
1880.01,5.11,0.205,0.3892,9.99033058,1880.041667,4.02,NA
1880.02,5.2,0.21,0.3983,9.99033058,1880.125,3.99333333,NA
1880.03,5.3,0.215,0.4075,10.08541488,1880.208333,3.96666667,NA
1880.04,5.18,0.22,0.4167,9.70483471,1880.291667,3.94,NA
1880.05,4.77,0.225,0.4258,9.41941984,1880.375,3.91333333,NA
1880.06,4.79,0.23,0.435,9.22908926,1880.458333,3.88666667,NA
1880.07,5.01,0.235,0.4442,9.22908926,1880.541667,3.86,NA
1880.08,5.19,0.24,0.4533,9.22908926,1880.625,3.83333333,NA
1880.09,5.18,0.245,0.4625,9.32425455,1880.708333,3.80666667,NA
1880.1,5.33,0.25,0.4717,9.32425455,1880.791667,3.78,NA
1880.11,5.61,0.255,0.4808,9.41941984,1880.875,3.75333333,NA
1880.12,5.84,0.26,0.49,9.51458512,1880.958333,3.72666667,NA
1881.01,6.19,0.265,0.4858,9.41941984,1881.041667,3.7,18.47395
1881.02,6.17,0.27,0.4817,9.51458512,1881.125,3.69333333,18.14726
1881.03,6.24,0.275,0.4775,9.51458512,1881.208333,3.68666667,18.27012
1881.04,6.22,0.28,0.4733,9.60966942,1881.291667,3.68,17.95011
1881.05,6.5,0.285,0.4692,9.51458512,1881.375,3.67333333,18.86972
1881.06,6.58,0.29,0.465,9.51458512,1881.458333,3.66666667,19.02871
1881.07,6.35,0.295,0.4608,9.60966942,1881.541667,3.66,18.11637
1881.08,6.2,0.3,0.4567,9.8,1881.625,3.65333333,17.28624
1881.09,6.25,0.305,0.4525,10.18058017,1881.708333,3.64666667,16.72484
1881.1,6.15,0.31,0.4483,10.27574545,1881.791667,3.64,16.26199
1881.11,6.19,0.315,0.4442,10.18058017,1881.875,3.63333333,16.47864
1881.12,6.01,0.32,0.44,10.18058017,1881.958333,3.62666667,15.95875
1882.01,5.92,0.32,0.4392,10.18058017,1882.041667,3.62,15.67876
1882.02,5.79,0.32,0.4383,10.27574545,1882.125,3.62083333,15.15386
1882.03,5.78,0.32,0.4375,10.27574545,1882.208333,3.62166667,15.09167
1882.04,5.78,0.32,0.4367,10.37091074,1882.291667,3.6225,14.917
1882.05,5.71,0.32,0.4358,10.46599504,1882.375,3.62333333,14.5671
1882.06,5.68,0.32,0.435,10.56116033,1882.458333,3.62416667,14.3274
1882.07,6,0.32,0.4342,10.46599504,1882.541667,3.625,15.24056
1882.08,6.18,0.32,0.4333,10.56116033,1882.625,3.62583333,15.52543
1882.09,6.24,0.32,0.4325,10.27574545,1882.708333,3.62666667,16.08111
1882.1,6.07,0.32,0.4317,10.18058017,1882.791667,3.6275,15.75558
1882.11,5.81,0.32,0.4308,10.08541488,1882.875,3.62833333,15.19267
1882.12,5.84,0.32,0.43,9.99033058,1882.958333,3.62916667,15.38213
1883.01,5.81,0.3208,0.4275,9.99033058,1883.041667,3.63,15.27026
1883.02,5.68,0.3217,0.425,10.08541488,1883.125,3.62916667,14.75759
1883.03,5.75,0.3225,0.4225,9.99033058,1883.208333,3.62833333,15.05125
1883.04,5.87,0.3233,0.42,9.89516529,1883.291667,3.6275,15.48207
1883.05,5.77,0.3242,0.4175,9.8,1883.375,3.62666667,15.3355
1883.06,5.82,0.325,0.415,9.51458512,1883.458333,3.62583333,15.90339
1883.07,5.73,0.3258,0.4125,9.32425455,1883.541667,3.625,15.94878
1883.08,5.47,0.3267,0.41,9.32425455,1883.625,3.62416667,15.19681
1883.09,5.53,0.3275,0.4075,9.22908926,1883.708333,3.62333333,15.49469
1883.1,5.38,0.3283,0.405,9.22908926,1883.791667,3.6225,15.04806
1883.11,5.46,0.3292,0.4025,9.13400496,1883.875,3.62166667,15.40822
1883.12,5.34,0.33,0.4,9.22908926,1883.958333,3.62083333,14.8964
1884.01,5.18,0.3283,0.3925,9.22908926,1884.041667,3.62,14.43282
1884.02,5.32,0.3267,0.385,9.22908926,1884.125,3.61166667,14.80596
1884.03,5.3,0.325,0.3775,9.22908926,1884.208333,3.60333333,14.73602
1884.04,5.06,0.3233,0.37,9.03883967,1884.291667,3.595,14.35345
1884.05,4.65,0.3217,0.3625,8.84850909,1884.375,3.58666667,13.46505
1884.06,4.46,0.32,0.355,8.84850909,1884.458333,3.57833333,12.90688
1884.07,4.46,0.3183,0.3475,8.75342479,1884.541667,3.57,13.04393
1884.08,4.74,0.3167,0.34,8.75342479,1884.625,3.56166667,13.85981
1884.09,4.59,0.315,0.3325,8.6582595,1884.708333,3.55333333,13.56915
1884.1,4.44,0.3133,0.325,8.56309422,1884.791667,3.545,13.27325
1884.11,4.35,0.3117,0.3175,8.37284463,1884.875,3.53666667,13.30444
1884.12,4.34,0.31,0.31,8.27767934,1884.958333,3.52833333,13.43229
1885.01,4.24,0.3042,0.3067,8.27767934,1885.041667,3.52,13.12982
1885.02,4.37,0.2983,0.3033,8.37284463,1885.125,3.5075,13.38482
1885.03,4.38,0.2925,0.3,8.18251405,1885.208333,3.495,13.73419
1885.04,4.37,0.2867,0.2967,8.27767934,1885.291667,3.4825,13.54855
1885.05,4.32,0.2808,0.2933,8.08738116,1885.375,3.47,13.71137
1885.06,4.3,0.275,0.29,7.89709107,1885.458333,3.4575,13.97878
1885.07,4.46,0.2692,0.2867,7.99223207,1885.541667,3.445,14.32666
1885.08,4.71,0.2633,0.2833,7.99223207,1885.625,3.4325,15.13041
1885.09,4.65,0.2575,0.28,7.89709107,1885.708333,3.42,15.11629
1885.1,4.92,0.2517,0.2767,7.89709107,1885.791667,3.4075,15.99102
1885.11,5.24,0.2458,0.2733,7.99223207,1885.875,3.395,16.82403
1885.12,5.2,0.24,0.27,8.18251405,1885.958333,3.3825,16.30448
1886.01,5.2,0.2383,0.275,7.99223207,1886.041667,3.37,16.69232
1886.02,5.3,0.2367,0.28,7.99223207,1886.125,3.3825,17.00665
1886.03,5.19,0.235,0.285,7.89709107,1886.208333,3.395,16.84327
1886.04,5.12,0.2333,0.29,7.80194198,1886.291667,3.4075,16.80172
1886.05,5.02,0.2317,0.295,7.6116519,1886.375,3.42,16.8632
1886.06,5.25,0.23,0.3,7.51650281,1886.458333,3.4325,17.83149
1886.07,5.33,0.2283,0.305,7.6116519,1886.541667,3.445,17.84585
1886.08,5.37,0.2267,0.31,7.70679289,1886.625,3.4575,17.72391
1886.09,5.51,0.225,0.315,7.70679289,1886.708333,3.47,18.14714
1886.1,5.65,0.2233,0.32,7.70679289,1886.791667,3.4825,18.56238
1886.11,5.79,0.2217,0.325,7.70679289,1886.875,3.495,18.96831
1886.12,5.64,0.22,0.33,7.80194198,1886.958333,3.5075,18.19406
1887.01,5.58,0.2225,0.3325,7.99223207,1887.041667,3.52,17.51222
1887.02,5.54,0.225,0.335,8.08738116,1887.125,3.5325,17.12537
1887.03,5.67,0.2275,0.3375,8.08738116,1887.208333,3.545,17.47321
1887.04,5.8,0.23,0.34,8.08738116,1887.291667,3.5575,17.82298
1887.05,5.9,0.2325,0.3425,8.08738116,1887.375,3.57,18.07545
1887.06,5.73,0.235,0.345,7.99223207,1887.458333,3.5825,17.7077
1887.07,5.59,0.2375,0.3475,7.89709107,1887.541667,3.595,17.43146
1887.08,5.45,0.24,0.35,7.99223207,1887.625,3.6075,16.73985
1887.09,5.38,0.2425,0.3525,7.89709107,1887.708333,3.62,16.67663
1887.1,5.2,0.245,0.355,7.99223207,1887.791667,3.6325,15.88067
1887.11,5.3,0.2475,0.3575,8.08738116,1887.875,3.645,15.95071
1887.12,5.27,0.25,0.36,8.27767934,1887.958333,3.6575,15.45551
1888.01,5.31,0.2483,0.3517,8.37284463,1888.041667,3.67,15.35866
1888.02,5.28,0.2467,0.3433,8.27767934,1888.125,3.65166667,15.41818
1888.03,5.08,0.245,0.335,8.27767934,1888.208333,3.63333333,14.80897
1888.04,5.1,0.2433,0.3267,8.18251405,1888.291667,3.615,15.02011
1888.05,5.17,0.2417,0.3183,8.08738116,1888.375,3.59666667,15.38792
1888.06,5.01,0.24,0.31,7.99223207,1888.458333,3.57833333,15.07763
1888.07,5.14,0.2383,0.3017,8.08738116,1888.541667,3.56,15.27964
1888.08,5.25,0.2367,0.2933,8.08738116,1888.625,3.54166667,15.60291
1888.09,5.38,0.235,0.285,8.08738116,1888.708333,3.52333333,15.98783
1888.1,5.35,0.2333,0.2767,8.18251405,1888.791667,3.505,15.71594
1888.11,5.24,0.2317,0.2683,8.27767934,1888.875,3.48666667,15.22375
1888.12,5.14,0.23,0.26,8.27767934,1888.958333,3.46833333,14.94675
1889.01,5.24,0.2292,0.2633,7.99223207,1889.041667,3.45,15.80229
1889.02,5.3,0.2283,0.2667,7.89709107,1889.125,3.4475,16.19272
1889.03,5.19,0.2275,0.27,7.80194198,1889.208333,3.445,16.06505
1889.04,5.18,0.2267,0.2733,7.80194198,1889.291667,3.4425,16.0501
1889.05,5.32,0.2258,0.2767,7.6116519,1889.375,3.44,16.91542
1889.06,5.41,0.225,0.28,7.6116519,1889.458333,3.4375,17.2193
1889.07,5.3,0.2242,0.2833,7.6116519,1889.541667,3.435,16.88921
1889.08,5.37,0.2233,0.2867,7.6116519,1889.625,3.4325,17.13185
1889.09,5.5,0.2225,0.29,7.70679289,1889.708333,3.43,17.35079
1889.1,5.4,0.2217,0.2933,7.70679289,1889.791667,3.4275,17.05321
1889.11,5.35,0.2208,0.2967,7.70679289,1889.875,3.425,16.90602
1889.12,5.32,0.22,0.3,7.80194198,1889.958333,3.4225,16.61034
1890.01,5.38,0.22,0.2992,7.6116519,1890.041667,3.42,17.22007
1890.02,5.32,0.22,0.2983,7.6116519,1890.125,3.43666667,17.02681
1890.03,5.28,0.22,0.2975,7.6116519,1890.208333,3.45333333,16.90112
1890.04,5.39,0.22,0.2967,7.6116519,1890.291667,3.47,17.25785
1890.05,5.62,0.22,0.2958,7.70679289,1890.375,3.48666667,17.78643
1890.06,5.58,0.22,0.295,7.70679289,1890.458333,3.50333333,17.68436
1890.07,5.54,0.22,0.2942,7.70679289,1890.541667,3.52,17.5893
1890.08,5.41,0.22,0.2933,7.99223207,1890.625,3.53666667,16.59679
1890.09,5.32,0.22,0.2925,8.08738116,1890.708333,3.55333333,16.1697
1890.1,5.08,0.22,0.2917,8.08738116,1890.791667,3.57,15.48285
1890.11,4.71,0.22,0.2908,7.89709107,1890.875,3.58666667,14.74504
1890.12,4.6,0.22,0.29,7.89709107,1890.958333,3.60333333,14.44299
1891.01,4.84,0.22,0.2942,7.80194198,1891.041667,3.62,15.42898
1891.02,4.9,0.22,0.2983,7.89709107,1891.125,3.61833333,15.47652
1891.03,4.81,0.22,0.3025,7.99223207,1891.208333,3.61666667,15.05162
1891.04,4.97,0.22,0.3067,8.08738116,1891.291667,3.615,15.40895
1891.05,4.95,0.22,0.3108,7.99223207,1891.375,3.61333333,15.5665
1891.06,4.85,0.22,0.315,7.80194198,1891.458333,3.61166667,15.65821
1891.07,4.77,0.22,0.3192,7.70679289,1891.541667,3.61,15.61792
1891.08,4.93,0.22,0.3233,7.70679289,1891.625,3.60833333,16.164
1891.09,5.33,0.22,0.3275,7.6116519,1891.708333,3.60666667,17.71126
1891.1,5.33,0.22,0.3317,7.6116519,1891.791667,3.605,17.71657
1891.11,5.25,0.22,0.3358,7.51650281,1891.875,3.60333333,17.67174
1891.12,5.41,0.22,0.34,7.51650281,1891.958333,3.60166667,18.2063
